,page_index,author,home_url,helpful,funny,appraise,played_hour,post_date,games,reply,image,image_link,review
128,13,Aidan,https://steamcommunity.com/id/ltsAidan/,79,13,0,345.5,"Posted: December 7, 2022",70,8,1,https://avatars.cloudflare.steamstatic.com/6330c0531c83e7262767b52a29728f6801bcc289.jpg,"it's Been an entire month since i haven't been able to launch / play my game. Many others have the same problem since the release of the Donut media update. My biggest problem with Forza is that they really love to recycle old cars that no one cares about and should have already been in the game at launch. The new cars Forza also adds are ones no one asked for and are never used, i can think of countless cars the would be amazing to add to the game, nissan stagea, nissan laurel, toyota chaser, lexus is300, the list can go on. Lastly their story modes are cringy boring and don't last long and aren't that intriguing, example, hot wheels, and i constantly hear the donut media story in all the exciting ether."
129,14,Ｚａｒｂｏｎ 神,https://steamcommunity.com/id/ItsZarbon/,31,3,1,"1,134.7","Posted: November 10, 2021","6,452",5,1,https://avatars.cloudflare.steamstatic.com/0dde9a554a09b33d3759b1a897adbad6945d06c2.jpg,"Hopped on as soon as I could on the 5th and have been pretty much playing constantly since.Except for the fact I'm still salty about them removing ranked from the game I'm pleasantly surprised how good the game turned out, even with the early bugs and server issues. They pretty much took FH4 and made it better in every way. Some parts feel more arcade, others more sim.. it's like they're trying to mix Horizon and Motorsport.If you think the vehicles understeer too much, set your steering to sim under difficulty settings. Even for dirt and cc races it feels alot better, not getting the same ""sim twitches"" as back in FH4."
130,14,Han 🔰,https://steamcommunity.com/id/Fortunekouki/,33,4,1,138.7,"Posted: November 15, 2021",235,0,1,https://avatars.cloudflare.steamstatic.com/8ecbf1ea4a41ecf5516f3ca3494f86c04c3d5ef4.jpg,Skill songs makes the avatar dance
131,14,DeadlyKitten,https://steamcommunity.com/id/myshadow360/,No,,1,108.6,"Posted: November 9, 2021",376,17,1,https://avatars.cloudflare.steamstatic.com/d624ea826c3c742147b1d7c11f613c6ce41fa7b4.jpg,Car Go Vroom
132,14,Enzanorm,https://steamcommunity.com/id/Neuroticism/,151,86,0,"1,995.5","Posted: November 9, 2021",361,18,1,https://avatars.cloudflare.steamstatic.com/eb88fb7ef5096e537f6ce5cbed6b2e5bd10a18d6.jpg,The only thing you'll see on the horizon is a crash to desktop.
133,14,sidleirs,https://steamcommunity.com/id/sidleirs/,114,27,1,29.7,Posted: April 4,11,0,0,https://avatars.cloudflare.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb.jpg,cheeseburger
134,14,BigCatDab,https://steamcommunity.com/profiles/76561198870178199/,48,23,0,583.9,"Posted: August 12, 2022",13,0,1,https://avatars.cloudflare.steamstatic.com/6ea2c862a2b7bc6efc7c12bac28d7b02aca6384f.jpg,"Bruh, at least make unbeatable ai actually drive like real cars, they be taking hairpins at 200 mph somehow."
135,14,PouyaGampsy,https://steamcommunity.com/id/Gampsy/,17,,1,65.2,"Posted: November 25, 2021",294,0,1,https://avatars.cloudflare.steamstatic.com/a8924847261bda2e445216a81a49505d6c45de74.jpg,best racing game ever
136,14,Psychedelic Dimensions,https://steamcommunity.com/id/theoneandonlymaximus/,20,,1,20.1,"Posted: December 6, 2022",230,0,1,https://avatars.cloudflare.steamstatic.com/c046d578dd9cd4a9495b168186343d4a7b004d85.jpg,It's absolutely beautiful and one of the most fun experiences i had with a steering wheel. And i love to hear my own music while cruising around. Can't wait to sink way too many hours into it.
137,14,Tony Two Taps,https://steamcommunity.com/profiles/76561198268949097/,49,50,1,70.1,"Posted: March 1, 2022",200,2,1,https://avatars.cloudflare.steamstatic.com/7b6d2d6256c2babd6919c192b5da01beb25b609d.jpg,"Master Chief, you mind telling me what youre doing in mexico? ""Sir, finishing this drift"""
138,14,Mckoy the Decoy,https://steamcommunity.com/id/mckoy117/,196,11,0,234.6,"Posted: November 10, 2021",85,12,1,https://avatars.cloudflare.steamstatic.com/581176e7ea3a3fcc7d24e6cf18b637060f89c423.jpg,"Don't get me wrong, this is probably the best Forza Horizon game ever. Maybe even the best racing game ever. Yes I said it, however the reason for my thumbs down is the game is still very broken. Filled with bugs and constant crashes. It is so difficult to convoy up with your friends and you pretty much dc after every race. I would recommend it, just not now."
139,15,Miss Luny -gone until May 6th,https://steamcommunity.com/id/missluny/,23,1,1,152.6,"Posted: November 9, 2021","8,227",2,1,https://avatars.cloudflare.steamstatic.com/96c0b948b0337b0f858ca38217d0958c925e69c3.jpg,"Forza Horizon 5 is the first game in the Forza Series that I’ve played myself, and so far, I’m absolutely impressed. There is just sooooooo much to it.                                   At heart Forza Horizon 5 is an open world racing game, with an added online component and a huge map, you can freely explore, which offers a ton of variety. No matter if you enjoy Street Racing, Off-Road or Drifting the most, there is an environment for you and a ton of events that go along with it. Beside all this I never touched a racing game that offered so many different vehicles and tuning opportunities. Thankfully there are pre-set configurations, also from the community, that you can use. But if you want to fine tune everything to the smallest detail by yourself, you can do that as well of course.                    The game looks absolutely stunning, definitely the most beautiful racing game I’ve played so far. So is the audio, the cars sound great, the music is good, there is a DJ in the radio has some good lines (which can also be turned off) Absolutely no complains there. So far I experienced some game crashes which happened randomly, so sadly no idea what causes them. But beside this Forza runs super smooth on high on my pretty old pc with constantly 60fps. They did a great job in the optimization from what I can tell.     The option menu is vast, there are countless options for audio, gameplay, difficult and graphics. You can fine tune the game to your machine. Forza 5 also has an own benchmark to check if you run into any issues. The game also offers a ton of accessibility options, which is really nice. It’s great to see that most newer games offer these now, so everyone can enjoy our lovely hobby to its fullest.      To make it short, Forza Horizon 5 is one of the best racing games on the market right now, and offers content for every kind of racing fan. The World is huge and offers a lot of variety, there are more cars than you can count and the sound design is fantastic. If you’re even remotely a fan of the racing game genre, you should absolutely give Forza Horizon 5 or you will miss out on a great experience."
140,15,Berichtsheft,https://steamcommunity.com/id/muzzlebreaker/,382,45,1,95.0,"Posted: November 9, 2021",170,20,1,https://avatars.cloudflare.steamstatic.com/d84c21a60756feb8a22d2e505af06cf810e147ad.jpg,---{ Graphics }---☑ You forget what reality is☐ Beautiful☐ Good☐ Decent☐ Bad☐ Don‘t look too long at it☐ MS-DOS---{ Gameplay }---☑ Very good☐ Good☐ It's just gameplay☐ Mehh☐ Watch paint dry instead☐ Just don't---{ Audio }---☐ Eargasm☑ Very good☐ Good☐ Not too bad☐ Bad☐ I'm now deaf---{ Audience }---☐ Kids☑ Teens☑ Adults☐ Grandma---{ PC Requirements }---☐ Check if you can run paint☐ Potato☐ Decent☑ Fast☐ Rich boi☐ Ask NASA if they have a spare computer---{ Difficulty }---☐ Just press 'W'☑ Easy☐ Easy to learn / Hard to master☐ Significant brain usage☐ Difficult☐ Dark Souls---{ Grind }---☐ Nothing to grind☐ Only if u care about leaderboards/ranks☑ Isn't necessary to progress☐ Average grind level☐ Too much grind☐ You'll need a second live for grinding---{ Story }---☐ No Story☐ Some lore☑ Average☐ Good☐ Lovely☐ It'll replace your life---{ Game Time }---☐ Long enough for a cup of coffee☐ Short☐ Average☐ Long☑ To infinity and beyond---{ Price }---☐ It's free!☑ Worth the price☐ If it's on sale☐ If u have some spare money left☐ Not recommended☐ You could also just burn your money---{ Bugs }---☐ Never heard of☑ Minor bugs☐ Can get annoying☐ ARK: Survival Evolved☐ The game itself is a big terrarium for bugs---{ ? / 10 }---☐ 1☐ 2☐ 3☐ 4☐ 5☐ 6☐ 7☐ 8☐ 9☑ 10
141,15,GamingARC,https://steamcommunity.com/id/therealdpd/,70,59,1,62.2,"Posted: March 11, 2022",447,1,1,https://avatars.cloudflare.steamstatic.com/d9de9a2d1b4aa2986963b038c373f4dbe5ec013d.jpg,"Everytime I see a sandstorm, I ride towards it yelling ""WITNESSSSSSS!!!!!!!!!!!!!!!!!!!!"" in my microphone!"
142,15,aHungryBrody,https://steamcommunity.com/id/aHungryBrody/,44,6,1,164.2,"Posted: November 10, 2021",541,0,1,https://avatars.cloudflare.steamstatic.com/7b36d8d01a033ab75170f3c741989b7745d9019d.jpg,Did you like Horizon 4?Do you wish for a bigger and more diverse map?Do you like driving fast?
143,15,erc493,https://steamcommunity.com/id/52785/,88,9,1,647.7,"Posted: November 29, 2021",231,4,1,https://avatars.cloudflare.steamstatic.com/7f801af739c203f2d6a2f653275b24a783948bb7.jpg,Forza Horizon 5 is fine for what it is feels similar to Forza Horizion 4 but it's also a good racing game:Pros:+ 538 so far in the game more are comming with updates+ wheel spins are improved you get almost every car from it if you have the luck+ driving feels a little bit better here than in Horizon 4+ so far you dont need to grind a lot to get all cars thats pretty nice+ eliminator is the same like in 4 just with a new map also Horizion Tour is a neat new mode+ soundtrack is ok+ Horizion Stories still ok for what it is its nothing completly new but some little missions during the main missions is neat+ open world map is nice to explore but not really sure which from both games is the better one i mean i kinda like the city in Horizon 4 way more but here the landscapes are better+ the festival playlist weekly missions are still ok here i liked them more in Horizon 4 because you dont had to play eliminator+ still can create your own routes with the editor also challenges suprisely new is even you can create your own game modesCons:- texture loading problems in the distance- game looks worse than Horizon 4- Horizion Arcade is a far worse version than the Forzathon from Horizon 4 you dont find as much players there as in Horizon 4 because the lobbys are smaller there cant not join as much as in Horizon 4- the Ai / bots was better in Horizon 4 with the normal tracks and also with your own or custom tracks- lack of customization parts/bodykits at the carsFor me so far i enjoyed Forza Horizon 4 more but who knows maybe the game even beats Horizon 4 in the future with more updates!
144,15,نقاء BLACKBERRY CURVE 8250 永生不死,https://steamcommunity.com/id/studdie_astrokid/,40,17,1,72.9,"Posted: August 4, 2022",173,0,1,https://avatars.cloudflare.steamstatic.com/2a027f735808b5be50b279f3cccfb8ea70e5d99b.jpg,i've been gifting people catsplode and trollface cars how can you not like this game
145,15,Sidetrakgamer,https://steamcommunity.com/id/Georgegamer/,28,4,1,19.6,"Posted: September 6, 2022",36,0,1,https://avatars.cloudflare.steamstatic.com/79d3fe5839617eb83a9661071ed021dd56ac8a5b.jpg,Game is Fantastic! MAJOR BUG FIXES NEEDED! AI need to slow down in water like us and also AI need to slip on dirt and stuff
146,15,Buzy,https://steamcommunity.com/profiles/76561197991040771/,189,14,0,319.6,Posted: March 2,131,0,1,https://avatars.cloudflare.steamstatic.com/4542e8a890997801c5244f67103d65da8eb63fd4.jpg,"Bland and repetitive content. Purely for racing it's ok, but the way they try to please everyone actually makes it hollow and heartless. Actually they aren't trying to please everyone, rather they are trying to not make anyone mad about something."
147,15,dotHolo ;^),https://steamcommunity.com/id/398510/,245,15,0,67.4,"Posted: July 6, 2022",83,0,1,https://avatars.cloudflare.steamstatic.com/4fc2836f577347b504eef72014daa1250ab21f8e.jpg,"On the fence about FH5. I am someone who has played every single Forza game coming back from Forza Motorsport 3.Forza Horizon has just become a game only-for-kids, on one hand this is absolutely amazing - but on the other hand, the other Horizon games also tailored to kids in its own aspect. Have you ever went back and watched cartoons from your childhood? Do you ever notice how now that you're older, you understand some different jokes? Forza Horizon was kinda like that, it appealed to kids by being easy to pick up, fun to drive around with friends/AI, having their own jokes and it was one of the few games doing something .I would really like to recommend this game, but only due to its predecessors, if you get the chance to try out any other FH game, go for it. Forza Horizon 5 completely removed any idea of progression and throws you into the game as a ""superstar"" from the previous Forza Horizon game, which isn't too bad, but from the little time I have on this game(60 hours at the time of writing), I have over $25m and 500+ cars. I recently launched the game after about 2 weeks of not playing and I was given over 40 Super Wheelspins. They literally give you handouts for everything. I can guarantee you will never have to purchase a car from the Auction House or the Autoshow. I've completed the ""campaign"", all story missions and explored most of the map. The map is supposed to be ""massive and full of life"" but between the online reliability and lack of traffic even when it is there, most of the map is just boring. They have evenly spaced out cities, all with a single ""quirk"" about them and nothing else.The story is forced, lacking emotion and the devs are so out of touch on the cultures they're trying to re-create that it's actually insulting. I guess according to Playground, Mexico is literally only uncles building 70's VW Beetles, nothing else. Where's the focus on drag racing on the streets, meeting up with friends and baja'ing in the desert? Where's the tuned and riced out cabbies? This game has so much potential to be apart of one of the best racing game series ever.The only way I can recommend this game is if you purely want an open-world, fun-handling racing game where you don't have to grind (At all); but to me that isn't fun, the fun part of games like Need for Speed and Forza Horizon is actually going through the story, having to progress to unlock new parts or cars, and enjoy the immersion."
148,15,I can't believe I'm not butter,https://steamcommunity.com/id/squeakyneb/,259,34,0,4.3,"Posted: July 23, 2022",745,21,1,https://avatars.cloudflare.steamstatic.com/2171b39a540dcf8d7679bb3a44df08410a567b89.jpg,"This game feels hollow and meaningless. There's no progression. You don't feel like you're achieving anything. You're not overcoming challenges. The game just feeds everything to you right from the start and only a few hours in I felt like I'd already seen it all. You know when you do a cheat code to unlock everything and turn on god mode, and it's cool for a little while but then you realise there's nothing left to do and it's actually not that fun? Forza Horizon 5 feels like that right from the start. You start with a tricked out Corvette and a sick rally car. About every thirty minutes the in game lottery will give you a new car and about half of them are also top class cars. Right from the start. There's six classes (D, C, B, A, S1, S2) and you START with S1 and A cars. The bottom three classes are basically meaningless unless you... want to do slow races, or something? There's no progression up from slow to fast, you just start at fast.Not that it matters! Almost all the races let you enter with any car and will pick matching opponents for you. There's no need to get faster cars to play the harder events and progress that way. No, you just show up in WHATEVER, and then just participating gets you 75% of the possible progression points (""accolade points"") that event has. Winning gets you the other 25%, which feels insignificant and is entirely unnecessary to actually progress, so why bother?The open map challenges are much the same. Three levels of difficulty to achieve - and you start equipped to very easily get two stars on all of them.The game becomes a very bland grind of driving around the map to do unchallenging and unsatisfying activities just to tick them off the list. It's so dull.It's a real shame, because it does look gorgeous and the car controls actually feel great, but that's not enough by itself. I'd rather go play NFS Heat, which is also gorgeous and plays great but ALSO has meaningful big-picture gameplay."
149,16,CHEEEZMAN,https://steamcommunity.com/id/CHEEEZMAN/,28,2,1,180.9,"Posted: July 7, 2022",9,3,1,https://avatars.cloudflare.steamstatic.com/b30e779f15ee6e38e38f9acde26cb26ccc63564f.jpg,"If you like cars, and just want a fun game to drift, offroad, or race in, instead of a hardcore sim racer, then this is the game for you.also buy the isseta and max itthen drive up a mountain with itits epic"
150,16,Donut,https://steamcommunity.com/id/DonutsID1/,28,4,1,898.1,Posted: April 13,"5,188",0,1,https://avatars.cloudflare.steamstatic.com/1ab111d8e61a90946f296519fb94450c7ec21565.jpg,Forza pulled me out of the Tekken 7 swamp. This fact alone makes it GOTC to me.
151,16,𝕴𝖒𝖕𝖊𝖗𝖎𝖚𝖒,https://steamcommunity.com/id/ImperiumSupremacy/,147,21,1,20.1,"Posted: March 11, 2022",226,2,1,https://avatars.cloudflare.steamstatic.com/2aa0dde3f6f3c17de6a35889e271557b23b701eb.jpg,vroom
152,16,A90Ben,https://steamcommunity.com/profiles/76561199064123599/,34,1,0,613.3,"Posted: February 2, 2022",32,2,1,https://avatars.cloudflare.steamstatic.com/ba7050cfaab24d740a7dbda487bc0bdee8911e36.jpg,"It started off so well but....At this point, I'm close to dropping the game. This is an utter joke now. What on earth happened to the team for Horizon 5? There has been so many changes and so many setbacks, that I'm actually starting to get annoyed and concerned.It's quite clear that there is absolutely zero consideration and engagement with the community. Most, if not all of these issues wouldn't be here otherwise. It was the biggest release for Microsoft so they have made their money. So why would PG care about the community and player retention with no micro-transactions to milk us with.I love Forza Horizon, I really do. But at this rate, I'm questioning on what's going to happen at the end of all this and I regret shelling out the money for the Premium Edition. Horizon 5 has been a mess, and I'm sad to see it go this way.- Cheating leaderboard times are still there.- Cheaters/hackers aren't punished.- Random mass player bans for ""offensive"" liveries whilst the cheaters have free reign over leaderboard times.- No ranked races because losing hurts my safe space. - Removal of wheelspins and super wheelspins from car mastery tree.- Super wheelspins now have 1, 2, and 5k ""rewards""...- Super wheel spin cash prizes are capped at 300k. - Unnecessary, tedious grind for all players and a big kick in the teeth for newer players to earn money. - Basic bug fixes from day 1 still aren't fixed. i.e. The game still stutters after any loading screen, or challenging a new player in The Eliminator. - Engine sounds cut out and stutter when navigating around any section of the vehicle upgrades. - All transparent surfaces are blacked out on the vehicle thumbnails. - Only two convertible cars actually have a convertible animation. - They removed online team, ranked and custom adventureAbsolutely pathetic."
153,16,JiMa,https://steamcommunity.com/id/JiMaa/,19,1,1,178.4,"Posted: November 9, 2021","1,313",0,1,https://avatars.cloudflare.steamstatic.com/01f75f054457fd4a7644d3caa4e17a97ee2dd49d.jpg,♥
154,16,Fenix,https://steamcommunity.com/id/playlist/,91,73,1,52.6,"Posted: November 10, 2021",581,9,1,https://avatars.cloudflare.steamstatic.com/6eeda9348e9e51c1404102ea62f77da36ad2bda0.jpg,You can drive cars in this game! 9.5/10 IGN
155,16,cgz,https://steamcommunity.com/id/cgz_/,161,73,1,72.4,"Posted: April 27, 2022",425,4,1,https://avatars.cloudflare.steamstatic.com/8aaecd412edef64444fe90e8cfb3d1d1f3a3d135.jpg,⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄
156,16,Spook,https://steamcommunity.com/id/BrokenBunny/,362,52,0,166.7,"Posted: March 27, 2022",126,0,1,https://avatars.cloudflare.steamstatic.com/2517aa2363028c76409fdeb4fbf0e38258fd316f.jpg,"The game has lost any sense progression it had, which it a large motivation for a lot of people. Most people enjoy racing games because of fast cars and most people want to set goals on cars they want to acquire. But they've made it all too easy with this game. Free cars for doing nothingFree money for doing nothingIt makes the game so boring so quickly, you know there's an issue when you realize that races literally don't need to give you money anymore, it's irrelevant, 10k for completing a race? Who cares just roll that free super wheel spin you got given and get 300k instantly. It completely undermines the experience. I have 100 hours on the game and I've spent 75% of it, sat in the garage, and randomly driving around, and I just don't seem to run out of money because of all the free ♥♥♥♥ lmao. Why bother racing.This game has lost a really big part of it in my opinion, I remember being on FH3 and I wanted the Veyron Supersport and I spent 6 damn hours grinding races to get it and it felt good to get it, and it was 6 hours well spent. Now? I logged in and got given a free Buggati Divo... Nice one really motivating."
157,16,carbastard,https://steamcommunity.com/profiles/76561198062708276/,76,13,0,295.7,Posted: March 30,56,0,1,https://avatars.cloudflare.steamstatic.com/03d82bb295d0dc23432091727451748df7a0f31d.jpg,"Buy Forza Horizon 4 instead, it's pretty much the same thing. They really f***ed up with this game and it's been nothing but disappointment: technical issues, glitches, recycled content, boring DLC, and that stupid Playlist model that locks you out of content if you don't play the game every week. For Christ's sake, they even lock you out of SONGS to listen to while driving: ""Oh, you like X song, but you didn't play the game in a specific time period? Sucks to be you"". And, on top of that, they can't even deliver the DLC on time, doesn't matter if an important chunk of the playerbase paid for it in advance when the game released.Stop giving Playground Games your money, they don't care about you."
158,16,BulletStorm,https://steamcommunity.com/profiles/76561197999345828/,107,53,1,102.9,"Posted: November 26, 2022",115,0,1,https://avatars.cloudflare.steamstatic.com/527680b059b3637302f733039f8c4cd44fca5e6c.jpg,Steering wheel goes brrr when car goes vroom in dirt
159,17,polo,https://steamcommunity.com/id/polobear1234/,No,,1,77.6,"Posted: November 13, 2021",181,1,1,https://avatars.cloudflare.steamstatic.com/558612fa4027bdc5f529d27fa9d82ca5c81a397a.jpg,"It's a great game but ♥♥♥♥♥♥♥ hell is it buggy and the server issues are so bad at the momentEdit: Bugs fixed, server issues fixed, positive review now"
160,17,₲Ⱡł₮₵Ⱨ,https://steamcommunity.com/profiles/76561198280415818/,27,7,1,101.3,"Posted: April 18, 2022",45,1,1,https://avatars.cloudflare.steamstatic.com/8cc2c0e51bf5440e90588bd695e284790fdc856f.jpg,"its a game you play after realizing gta 5 racing is not good and dont have the mental patience and budget for iracing, uhhhhhh other sims"
161,17,qos,https://steamcommunity.com/id/steam-happy/,76,49,1,94.3,"Posted: April 14, 2022",51,4,1,https://avatars.cloudflare.steamstatic.com/6d5c8093575dd348438b98fab1c2a730efb0a77f.jpg,69 hour
162,17,Swedgemiester General,https://steamcommunity.com/profiles/76561198271416272/,133,8,0,354.5,Posted: February 6,803,5,1,https://avatars.cloudflare.steamstatic.com/4ca55407575e34cc6ae11188d705df3fd12ff4b9.jpg,"TL:DR: Game is alright, just go buy horizon 4 instead.This is one of those games that desperately needs a middle of the road rating option, because at it's core it is still a fantastic racing game we've come to know and love in the games of the forza series. The driving is tight and responsive, not floating too far off either end of the sim-cade tightrope and striking an excellent balance with how the cars feel in weight and grip. (Most of) The tracks are engaging and a blast to rip through in a majority of cars and performance classes and the open world is varied enough in surface and style to always have somewhere else to go or a new style to try. The cars, even with so few actually new inclusions are still well detailed and the sound improvement over Horizon 4 is tenfold.Yet in good faith I cannot recommend this game to anyone, despite singing it's praises above.The core of the game while still indisputably Horizon is hollow and of little extra substance than Horizon 4. Campaign? Even more unengaging than the previous entry. Chocked full of style and cultural references without having any point or driving force, no escalation in car type or class and a story so forgettable it retroactively makes 4's look better by comparison. It's basically a sandbox and while everything is done well or at the least passably there's just no incentive to experience anything but what they railroad you in to with regards to the story.Online? Still absolutely plagued by the previous entry's problems, some even exacerbated throughout this entry.Load times have been made somehow even longer even on ssd, and chances are half your lobby is gone by the time the race actually loads. The convoy system constantly breaks and splits your party or makes them invisible or a plethora of other issues that weren't even present in FH4. The world system somehow feels even emptier even with the same amount of players, none are to be found roaming or racing along the highway or doing much of anything really, might as well be playing horizon solo. The racing? Again plagued by the issues of it's predecessor. The lead ai on higher difficulties getting rubber banding from p1 all the way to the finish and lower difficulties being absolutely pointless if you have access to any way of steering your car at all. As for online racing it's basically flipping a coin on if your opponents have functioning brake keys, constantly using cars in front and walls to take corners instead, which I can't even blame them for as there's piss all incentive to race cleanly or for anything but 1st. While the collision detection system has been improved from fh4, ghosting players much more frequently it doesn't do anything to mitigate the issue as at the next corner without any repercussion your opponent can just attempt to barrel into you or a wall with minimal issue, even in team races.Cars are again being drip fed through content which for the most part isn't a bad thing, but there's so few new additions you're basically playing to get cars that they removed from fh4 for no discernible reason half the time. The customization has been improved and although still meager is better than previous offerings. The paint and vinyl system is still fantastic and the community always has excellent designs on offer (as long as they don't get banned for being funny or having any ethnic iconography).Open world activities and timed lap rivals are infested with cheaters, any seasonal car is hoarded and sold for max price on the auction house making it unobtainable for the average player without some decent luck or a massive time investment to grind out the money. Event Lab while plagued by low effort content also has some amazing tracks and ideas by the community and is by far the best way to enjoy this sandbox racing experience.It pains me to have to be so harsh on the game but with such little innovation and constant issues there's not much of a reason to pick it over horizon 4 unless you've already played that one and even then this just feels like an expansion of that game.There's a great game core here, there really is but it's mired in a box without a soul. Just go buy fh4 instead, because this game is much of the same with even less charm."
